id,name,category,price,stock
893,food-893,food,35.97,337
894,electronics-894,electronics,61.16,55
895,clothing-895,clothing,22.78,69
896,books-896,books,99.20,389
897,home-897,home,74.75,403
898,toys-898,toys,68.35,193
899,food-899,food,10.96,71
900,electronics-900,electronics,41.45,339
901,clothing-901,clothing,25.46,134
902,books-902,books,60.37,465
903,home-903,home,32.65,295
904,toys-904,toys,93.30,43
905,food-905,food,46.07,181
906,electronics-906,electronics,9.61,63
907,clothing-907,clothing,35.75,140
908,books-908,books,3.23,102
909,home-909,home,20.99,112
910,toys-910,toys,39.16,210
911,food-911,food,55.35,427
912,electronics-912,electronics,91.43,29
913,clothing-913,clothing,8.21,497
914,books-914,books,39.83,40
915,home-915,home,76.66,389
916,toys-916,toys,0.27,448
917,food-917,food,21.21,138
918,electronics-918,electronics,79.23,238
919,clothing-919,clothing,29.53,413
920,books-920,books,99.05,27
921,home-921,home,29.84,358
922,toys-922,toys,16.27,237
923,food-923,food,33.43,104
924,electronics-924,electronics,83.01,348
925,clothing-925,clothing,50.99,218
926,books-926,books,92.14,285
927,home-927,home,89.40,423
928,toys-928,toys,42.65,319
929,food-929,food,60.38,204
930,electronics-930,electronics,79.96,31
931,clothing-931,clothing,34.47,234
932,books-932,books,24.78,90
933,home-933,home,24.77,161
934,toys-934,toys,42.94,475
935,food-935,food,13.84,253
936,electronics-936,electronics,70.97,124
937,clothing-937,clothing,90.78,499
938,books-938,books,77.51,67
939,home-939,home,89.29,292
940,toys-940,toys,47.03,156
941,food-941,food,89.93,312
942,electronics-942,electronics,54.15,33
943,clothing-943,clothing,33.95,365
944,books-944,books,54.06,368
945,home-945,home,4.93,323
946,toys-946,toys,34.40,1
947,food-947,food,44.42,483
948,electronics-948,electronics,93.90,454
949,clothing-949,clothing,24.23,285
950,books-950,books,27.98,242
951,home-951,home,14.85,367
952,toys-952,toys,94.24,415
953,food-953,food,50.08,0
954,electronics-954,electronics,38.03,132
955,clothing-955,clothing,40.59,82
956,books-956,books,90.07,496
957,home-957,home,95.63,406
958,toys-958,toys,23.95,334
959,food-959,food,19.80,445
960,electronics-960,electronics,56.25,193
961,clothing-961,clothing,38.14,488
962,books-962,books,43.17,245
963,home-963,home,28.87,407
964,toys-964,toys,60.99,381
965,food-965,food,81.38,465
966,electronics-966,electronics,48.14,7
967,clothing-967,clothing,32.33,14
968,books-968,books,27.93,496
969,home-969,home,71.72,315
970,toys-970,toys,61.42,167
971,food-971,food,82.66,205
972,electronics-972,electronics,39.22,149
973,clothing-973,clothing,93.13,208
974,books-974,books,44.86,140
975,home-975,home,41.69,429
976,toys-976,toys,8.46,386
977,food-977,food,94.39,255
978,electronics-978,electronics,83.16,497
979,clothing-979,clothing,77.26,73
980,books-980,books,49.43,419
981,home-981,home,75.81,474
982,toys-982,toys,23.14,415
983,food-983,food,28.53,51
984,electronics-984,electronics,85.93,375
985,clothing-985,clothing,37.79,401
986,books-986,books,43.44,226
987,home-987,home,70.19,173
988,toys-988,toys,91.74,198
989,food-989,food,59.66,64
990,electronics-990,electronics,87.94,169
991,clothing-991,clothing,67.02,195
992,books-992,books,78.46,102
993,home-993,home,70.49,64
994,toys-994,toys,58.70,74
995,food-995,food,47.06,231
996,electronics-996,electronics,6.95,478
997,clothing-997,clothing,17.39,95
998,books-998,books,81.81,372
999,home-999,home,19.72,234
1000,toys-1000,toys,30.04,168
1001,food-1001,food,80.00,426
1002,electronics-1002,electronics,0.42,108
1003,clothing-1003,clothing,50.10,323
1004,books-1004,books,8.47,490
1005,home-1005,home,92.10,85
1006,toys-1006,toys,74.44,68
1007,food-1007,food,62.04,445
1008,electronics-1008,electronics,46.42,67
1009,clothing-1009,clothing,26.30,178
1010,books-1010,books,16.85,411
1011,home-1011,home,1.81,332
1012,toys-1012,toys,73.58,238
1013,food-1013,food,62.72,42
1014,electronics-1014,electronics,89.41,370
1015,clothing-1015,clothing,8.61,3
1016,books-1016,books,19.97,488
1017,home-1017,home,3.66,391
1018,toys-1018,toys,37.95,455
1019,food-1019,food,68.55,240
1020,electronics-1020,electronics,44.66,253
1021,clothing-1021,clothing,16.00,188
1022,books-1022,books,35.99,327
1023,home-1023,home,70.05,456
1024,toys-1024,toys,85.27,340
1025,food-1025,food,34.83,382
1026,electronics-1026,electronics,76.45,94
1027,clothing-1027,clothing,74.89,453
1028,books-1028,books,85.74,247
1029,home-1029,home,57.25,74
1030,toys-1030,toys,31.24,192
1031,food-1031,food,65.05,304
1032,electronics-1032,electronics,27.82,100
1033,clothing-1033,clothing,84.03,311
1034,books-1034,books,43.78,243
1035,home-1035,home,7.12,477
1036,toys-1036,toys,71.94,208
1037,food-1037,food,9.88,495
1038,electronics-1038,electronics,81.95,280
1039,clothing-1039,clothing,57.75,470
1040,books-1040,books,25.32,167
1041,home-1041,home,59.22,242
1042,toys-1042,toys,93.37,392
1043,food-1043,food,99.23,30
1044,electronics-1044,electronics,98.77,372
1045,clothing-1045,clothing,56.61,269
1046,books-1046,books,60.76,471
1047,home-1047,home,84.91,93
1048,toys-1048,toys,84.03,278
1049,food-1049,food,48.20,476
1050,electronics-1050,electronics,41.92,494
1051,clothing-1051,clothing,10.05,14
1052,books-1052,books,52.20,293
1053,home-1053,home,94.16,101
1054,toys-1054,toys,5.32,414
1055,food-1055,food,60.57,225
1056,electronics-1056,electronics,52.77,336
1057,clothing-1057,clothing,67.84,352
1058,books-1058,books,45.17,299
1059,home-1059,home,49.73,321
1060,toys-1060,toys,98.45,193
1061,food-1061,food,68.03,291
1062,electronics-1062,electronics,4.41,249
1063,clothing-1063,clothing,52.66,107
1064,books-1064,books,39.96,364
1065,home-1065,home,72.24,32
1066,toys-1066,toys,72.48,360
1067,food-1067,food,25.18,447
1068,electronics-1068,electronics,25.06,366
1069,clothing-1069,clothing,81.35,307
1070,books-1070,books,82.87,394
1071,home-1071,home,60.52,301
1072,toys-1072,toys,29.83,143
1073,food-1073,food,68.05,298
1074,electronics-1074,electronics,96.29,424
1075,clothing-1075,clothing,88.91,409
1076,books-1076,books,97.03,486
1077,home-1077,home,89.35,242
1078,toys-1078,toys,14.46,485
1079,food-1079,food,28.84,153
1080,electronics-1080,electronics,17.78,92
1081,clothing-1081,clothing,66.32,447
1082,books-1082,books,25.19,217
1083,home-1083,home,96.82,161
1084,toys-1084,toys,20.79,364
1085,food-1085,food,22.81,273
1086,electronics-1086,electronics,42.69,396
1087,clothing-1087,clothing,5.10,3
1088,books-1088,books,5.32,417
1089,home-1089,home,69.30,359
1090,toys-1090,toys,35.35,421
1091,food-1091,food,72.56,43
1092,electronics-1092,electronics,31.32,396
1093,clothing-1093,clothing,68.07,247
1094,books-1094,books,74.44,241
1095,home-1095,home,32.42,43
1096,toys-1096,toys,70.16,397
1097,food-1097,food,9.26,432
1098,electronics-1098,electronics,99.67,479
1099,clothing-1099,clothing,73.93,353
1100,books-1100,books,50.66,174
1101,home-1101,home,76.47,345
1102,toys-1102,toys,34.77,104
1103,food-1103,food,0.25,476
1104,electronics-1104,electronics,75.87,245
1105,clothing-1105,clothing,46.13,252
1106,books-1106,books,95.59,168
1107,home-1107,home,77.16,123
1108,toys-1108,toys,73.83,187
1109,food-1109,food,37.28,61
1110,electronics-1110,electronics,1.95,291
1111,clothing-1111,clothing,64.91,129
1112,books-1112,books,32.95,490
1113,home-1113,home,30.51,236
1114,toys-1114,toys,61.79,82
1115,food-1115,food,82.18,90
1116,electronics-1116,electronics,96.73,123
1117,clothing-1117,clothing,59.55,218
1118,books-1118,books,54.48,157
1119,home-1119,home,30.40,389
1120,toys-1120,toys,65.19,135
1121,food-1121,food,99.10,164
1122,electronics-1122,electronics,73.51,53
1123,clothing-1123,clothing,0.41,224
1124,books-1124,books,6.84,382
1125,home-1125,home,49.58,30
1126,toys-1126,toys,11.74,109
1127,food-1127,food,11.84,174
1128,electronics-1128,electronics,38.80,465
1129,clothing-1129,clothing,32.64,151
1130,books-1130,books,36.25,338
1131,home-1131,home,78.63,323
1132,toys-1132,toys,94.02,321
1133,food-1133,food,83.44,261
1134,electronics-1134,electronics,1.09,456
1135,clothing-1135,clothing,55.93,318
1136,books-1136,books,38.07,411
1137,home-1137,home,2.99,430
1138,toys-1138,toys,81.55,30
1139,food-1139,food,69.32,148
1140,electronics-1140,electronics,94.50,136
1141,clothing-1141,clothing,58.04,363
1142,books-1142,books,1.56,21
1143,home-1143,home,85.18,141
1144,toys-1144,toys,8.54,240
1145,food-1145,food,83.55,400
1146,electronics-1146,electronics,69.22,222
1147,clothing-1147,clothing,12.23,177
1148,books-1148,books,79.88,122
1149,home-1149,home,35.10,236
1150,toys-1150,toys,15.88,316
1151,food-1151,food,83.28,193
1152,electronics-1152,electronics,57.76,162
1153,clothing-1153,clothing,18.29,129
1154,books-1154,books,6.49,109
1155,home-1155,home,68.08,26
1156,toys-1156,toys,92.65,396
1157,food-1157,food,60.90,142
1158,electronics-1158,electronics,7.68,346
1159,clothing-1159,clothing,25.89,364
1160,books-1160,books,39.96,133
1161,home-1161,home,19.40,294
1162,toys-1162,toys,16.67,433
1163,food-1163,food,64.45,93
1164,electronics-1164,electronics,6.52,495
1165,clothing-1165,clothing,93.86,424
1166,books-1166,books,24.64,3
1167,home-1167,home,94.96,169
1168,toys-1168,toys,27.02,45
1169,food-1169,food,67.48,84
1170,electronics-1170,electronics,21.43,272
1171,clothing-1171,clothing,95.13,217
1172,books-1172,books,17.41,105
1173,home-1173,home,63.80,122
1174,toys-1174,toys,28.01,222
1175,food-1175,food,76.01,134
1176,electronics-1176,electronics,2.79,355
1177,clothing-1177,clothing,81.24,68
1178,books-1178,books,22.27,201
1179,home-1179,home,23.81,130
1180,toys-1180,toys,32.77,421
1181,food-1181,food,34.38,371
1182,electronics-1182,electronics,16.19,380
1183,clothing-1183,clothing,17.16,434
1184,books-1184,books,46.05,129
1185,home-1185,home,94.05,140
1186,toys-1186,toys,2.85,432
1187,food-1187,food,59.88,204
1188,electronics-1188,electronics,84.31,493
1189,clothing-1189,clothing,37.19,327
1190,books-1190,books,15.59,81
1191,home-1191,home,96.53,259
1192,toys-1192,toys,77.24,205
1193,food-1193,food,56.11,228
1194,electronics-1194,electronics,29.37,274
1195,clothing-1195,clothing,81.72,33
1196,books-1196,books,6.93,179
1197,home-1197,home,93.51,405
1198,toys-1198,toys,93.23,449
1199,food-1199,food,88.06,178
1200,electronics-1200,electronics,24.78,19
1201,clothing-1201,clothing,40.50,46
1202,books-1202,books,27.12,272
1203,home-1203,home,30.81,244
1204,toys-1204,toys,87.65,42
1205,food-1205,food,9.44,327
1206,electronics-1206,electronics,42.70,257
1207,clothing-1207,clothing,36.13,420
1208,books-1208,books,55.47,189
1209,home-1209,home,99.85,411
1210,toys-1210,toys,35.56,341
1211,food-1211,food,3.74,305
1212,electronics-1212,electronics,47.00,234
1213,clothing-1213,clothing,64.37,55
1214,books-1214,books,40.98,351
1215,home-1215,home,81.18,133
1216,toys-1216,toys,11.67,287
1217,food-1217,food,92.22,362
1218,electronics-1218,electronics,87.21,280
1219,clothing-1219,clothing,40.04,406
1220,books-1220,books,40.23,145
1221,home-1221,home,48.95,138
1222,toys-1222,toys,22.35,470
1223,food-1223,food,20.89,409
1224,electronics-1224,electronics,30.09,202
1225,clothing-1225,clothing,32.14,41
1226,books-1226,books,71.28,123
1227,home-1227,home,51.77,242
1228,toys-1228,toys,47.25,28
1229,food-1229,food,95.68,179
1230,electronics-1230,electronics,17.86,388
1231,clothing-1231,clothing,1.08,291
1232,books-1232,books,92.52,116
1233,home-1233,home,49.53,29
1234,toys-1234,toys,18.12,382
1235,food-1235,food,10.39,465
1236,electronics-1236,electronics,91.99,173
1237,clothing-1237,clothing,44.01,49
1238,books-1238,books,69.15,325
1239,home-1239,home,4.68,244
1240,toys-1240,toys,7.18,95
1241,food-1241,food,39.75,323
1242,electronics-1242,electronics,97.61,412
1243,clothing-1243,clothing,19.15,340
1244,books-1244,books,33.49,460
1245,home-1245,home,4.89,244
1246,toys-1246,toys,96.74,29
1247,food-1247,food,23.27,327
1248,electronics-1248,electronics,22.38,135
1249,clothing-1249,clothing,72.99,78
1250,books-1250,books,46.48,69
1251,home-1251,home,21.38,142
1252,toys-1252,toys,36.86,153
1253,food-1253,food,78.70,343
1254,electronics-1254,electronics,10.69,193
1255,clothing-1255,clothing,75.53,73
1256,books-1256,books,39.26,45
1257,home-1257,home,15.03,151
1258,toys-1258,toys,38.82,93
1259,food-1259,food,39.71,325
1260,electronics-1260,electronics,60.36,255
1261,clothing-1261,clothing,67.02,126
1262,books-1262,books,58.42,49
1263,home-1263,home,0.14,368
1264,toys-1264,toys,10.49,61
1265,food-1265,food,2.92,327
1266,electronics-1266,electronics,28.34,467
1267,clothing-1267,clothing,24.96,138
1268,books-1268,books,67.22,414
1269,home-1269,home,34.41,205
1270,toys-1270,toys,11.52,63
1271,food-1271,food,52.75,180
1272,electronics-1272,electronics,56.05,268
1273,clothing-1273,clothing,30.40,236
1274,books-1274,books,75.40,388
1275,home-1275,home,51.91,316
1276,toys-1276,toys,11.00,439
1277,food-1277,food,49.08,140
1278,electronics-1278,electronics,77.91,230
1279,clothing-1279,clothing,84.68,444
1280,books-1280,books,41.63,289
1281,home-1281,home,40.59,309
1282,toys-1282,toys,26.80,181
1283,food-1283,food,95.30,56
1284,electronics-1284,electronics,60.16,147
1285,clothing-1285,clothing,5.41,447
1286,books-1286,books,34.73,263
1287,home-1287,home,82.87,97
1288,toys-1288,toys,16.82,146
1289,food-1289,food,49.50,249
1290,electronics-1290,electronics,64.55,438
1291,clothing-1291,clothing,44.00,187
1292,books-1292,books,92.92,416
1293,home-1293,home,34.77,86
1294,toys-1294,toys,38.49,39
1295,food-1295,food,67.51,235
1296,electronics-1296,electronics,70.00,80
1297,clothing-1297,clothing,73.13,126
1298,books-1298,books,8.70,269
1299,home-1299,home,83.40,276
1300,toys-1300,toys,80.64,373
1301,food-1301,food,26.13,499
1302,electronics-1302,electronics,33.83,158
1303,clothing-1303,clothing,7.17,228
1304,books-1304,books,33.91,216
1305,home-1305,home,62.77,113
1306,toys-1306,toys,21.50,434
1307,food-1307,food,42.69,273
1308,electronics-1308,electronics,61.14,443
1309,clothing-1309,clothing,61.82,111
1310,books-1310,books,4.64,165
1311,home-1311,home,62.39,162
1312,toys-1312,toys,55.00,421
1313,food-1313,food,90.63,25
1314,electronics-1314,electronics,72.38,265
1315,clothing-1315,clothing,27.09,398
1316,books-1316,books,8.63,71
1317,home-1317,home,3.86,471
1318,toys-1318,toys,44.98,285
1319,food-1319,food,91.20,53
1320,electronics-1320,electronics,37.21,130
1321,clothing-1321,clothing,69.11,218
1322,books-1322,books,54.16,96
1323,home-1323,home,85.54,298
1324,toys-1324,toys,8.08,67
1325,food-1325,food,74.86,120
1326,electronics-1326,electronics,28.24,290
1327,clothing-1327,clothing,41.51,383
1328,books-1328,books,16.94,499
1329,home-1329,home,21.67,213
1330,toys-1330,toys,92.72,253
1331,food-1331,food,67.76,56
1332,electronics-1332,electronics,22.47,16
1333,clothing-1333,clothing,68.88,486
1334,books-1334,books,9.97,386
1335,home-1335,home,2.35,432
1336,toys-1336,toys,86.13,181
1337,food-1337,food,48.24,466
1338,electronics-1338,electronics,26.95,178
1339,clothing-1339,clothing,90.09,428
1340,books-1340,books,47.84,126
1341,home-1341,home,54.83,210
1342,toys-1342,toys,38.19,24
1343,food-1343,food,90.37,195
1344,electronics-1344,electronics,50.22,84
1345,clothing-1345,clothing,72.50,51
1346,books-1346,books,61.39,472
1347,home-1347,home,12.73,217
1348,toys-1348,toys,46.37,23
1349,food-1349,food,61.39,169
1350,electronics-1350,electronics,29.86,255
1351,clothing-1351,clothing,16.39,178
1352,books-1352,books,82.71,324
1353,home-1353,home,48.86,124
1354,toys-1354,toys,75.75,59
1355,food-1355,food,17.23,82
1356,electronics-1356,electronics,33.20,355
1357,clothing-1357,clothing,70.16,71
1358,books-1358,books,67.49,495
1359,home-1359,home,94.65,355
1360,toys-1360,toys,32.81,193
1361,food-1361,food,30.69,318
1362,electronics-1362,electronics,0.25,372
1363,clothing-1363,clothing,52.53,479
1364,books-1364,books,38.60,65
1365,home-1365,home,62.12,342
1366,toys-1366,toys,5.65,301
1367,food-1367,food,87.82,311
1368,electronics-1368,electronics,74.18,499
1369,clothing-1369,clothing,53.51,24
1370,books-1370,books,34.65,405
1371,home-1371,home,82.51,319
1372,toys-1372,toys,60.24,94
1373,food-1373,food,10.32,314
1374,electronics-1374,electronics,24.38,250
1375,clothing-1375,clothing,30.03,121
1376,books-1376,books,67.44,205
1377,home-1377,home,96.99,483
1378,toys-1378,toys,73.45,211
1379,food-1379,food,78.23,428
1380,electronics-1380,electronics,37.18,53
1381,clothing-1381,clothing,32.19,491
1382,books-1382,books,14.94,468
1383,home-1383,home,26.43,217
1384,toys-1384,toys,90.54,434
1385,food-1385,food,60.47,105
1386,electronics-1386,electronics,13.92,437
1387,clothing-1387,clothing,65.92,71
1388,books-1388,books,43.44,411
1389,home-1389,home,15.60,246
1390,toys-1390,toys,53.12,364
1391,food-1391,food,67.38,43
1392,electronics-1392,electronics,96.44,430
1393,clothing-1393,clothing,40.76,15
1394,books-1394,books,13.18,127
1395,home-1395,home,75.52,186
1396,toys-1396,toys,72.93,24
1397,food-1397,food,50.60,48
1398,electronics-1398,electronics,20.89,118
1399,clothing-1399,clothing,87.10,216
1400,books-1400,books,77.71,137
1401,home-1401,home,1.67,427
